osm_rel_id,ibge_id,wikidata_id,name,uf,area_km2,roads_inside,points_inside
298487,3530706,Q956172,Mogi Guaçu,SP,809.12,457,423
298036,3530805,Q600310,Mogi Mirim,SP,500.47,383,658
298276,3530904,Q745014,Mombuca,SP,132.74,35,43
298481,3531001,Q1774484,Monções,SP,103.42,12,10
297939,3531100,Q983529,Mongaguá,SP,145.45,91,157
298186,3531209,Q1750211,Monte Alegre do Sul,SP,110.38,33,204
298263,3531308,Q1760626,Monte Alto,SP,346.02,176,390
298392,3531407,Q1648289,Monte Aprazível,SP,495.29,125,249
298182,3531506,Q1800695,Monte Azul Paulista,SP,263.2,68,110
297964,3531605,Q510736,Monte Castelo,SP,233.09,27,66
298450,3531704,Q1760453,Monteiro Lobato,SP,332.37,7,107
298449,3531803,Q784207,Monte Mor,SP,241.08,80,239
297929,3531902,Q1759626,Morro Agudo,SP,1389.09,101,187
298136,3532009,Q985507,Morungaba,SP,146.62,3,215
298458,3532058,Q1761747,Motuca,SP,227.61,45,9
298132,3532108,Q1649943,Murutinga do Sul,SP,251.07,15,60
298290,3532157,Q1119526,Nantes,SP,286.45,1,73
298309,3532207,Q1760403,Narandiba,SP,357.7,3,99
298425,3532306,Q1759364,Natividade da Serra,SP,834.2,4,34
298264,3532405,Q1760585,Nazaré Paulista,SP,326.13,158,154
298509,3532504,Q1648196,Neves Paulista,SP,218.3,37,117
298270,3532603,Q1649650,Nhandeara,SP,437.38,95,399
298515,3532702,Q1649872,Nipoã,SP,138.8,24,34
297902,3532801,Q1648146,Nova Aliança,SP,217.74,18,139
298014,3532827,Q946930,Nova Campina,SP,385.6,9,30
298402,3532843,Q526722,Nova Canaã Paulista,SP,123.82,17,44
298288,3532868,Q282667,Nova Castilho,SP,183.13,11,2
298281,3532900,Q1761695,Nova Europa,SP,160.56,52,170
298529,3533007,Q1648342,Nova Granada,SP,532.74,163,1015
297972,3533106,Q1760106,Nova Guataporanga,SP,34.07,14,31
298060,3533205,Q1649857,Nova Independência,SP,266.7,12,77
298526,3533254,Q567821,Novais,SP,118.4,4,5
298230,3533304,Q1648351,Nova Luzitânia,SP,73.99,8,9
298077,3533403,Q1648345,Nova Odessa,SP,71.95,82,304
298133,3533502,Q1815907,Novo Horizonte,SP,930.26,78,486
298328,3533601,Q664158,Nuporanga,SP,347.06,42,327
298015,3533700,Q773141,Ocauçu,SP,298.45,7,7
297997,3533809,Q658024,Óleo,SP,197.67,15,42
298119,3533908,Q636096,Olímpia,SP,804.51,212,697
298477,3534005,Q1760526,Onda Verde,SP,242.8,105,50
298241,3534104,Q677348,Oriente,SP,218.58,58,149
298093,3534203,Q1648416,Orindiúva,SP,247.47,55,145
298466,3534302,Q1759384,Orlândia,SP,292.11,144,180
298470,3534401,Q4035,Osasco,SP,64.19,738,1477
298291,3534500,Q1759798,Oscar Bressane,SP,220.39,9,50
298527,3534609,Q1761462,Osvaldo Cruz,SP,250.12,143,268
298375,3534708,Q985605,Ourinhos,SP,296.69,307,904
298096,3534757,Q1649670,Ouroeste,SP,288.86,111,296
297910,3534807,Q1815951,Ouro Verde,SP,266.98,9,9
298521,3534906,Q1795852,Pacaembu,SP,336.12,42,331
297959,3535002,Q1816305,Palestina,SP,696.99,97,171
297899,3535101,Q1760543,Palmares Paulista,SP,81.28,24,50
298385,3535200,Q1645095,Palmeira d'Oeste,SP,319.4,11,53
298537,3535309,Q1760365,Palmital,SP,549.21,130,226
298337,3535408,Q955544,Panorama,SP,356.76,23,37
298400,3535507,Q1760760,Paraguaçu Paulista,SP,999.81,237,529
297932,3535606,Q1759639,Paraibuna,SP,810.15,157,271
298058,3535705,Q1760478,Paraíso,SP,156.26,37,151
298501,3535804,Q1760996,Paranapanema,SP,1017.49,50,138
298139,3535903,Q633898,Paranapuã,SP,139.83,12,179
298144,3536000,Q1761717,Parapuã,SP,366.3,147,131
298347,3536109,Q933191,Pardinho,SP,209.91,71,73
297990,3536208,Q1760286,Pariquera-Açu,SP,360.16,77,204
298322,3536257,Q523550,Parisi,SP,84.03,1,36
298066,3536307,Q1759984,Patrocínio Paulista,SP,611.65,85,172
298418,3536406,Q1649677,Paulicéia,SP,375.43,73,69
297938,3536505,Q40706,Paulínia,SP,139.5,560,618
298332,3536570,Q1648436,Paulistânia,SP,255.7,24,13
298220,3536604,Q1648123,Paulo de Faria,SP,738.19,55,256
298469,3536703,Q1795537,Pederneiras,SP,727.74,358,784
298321,3536802,Q1649666,Pedra Bela,SP,152.3,20,6
297976,3536901,Q952230,Pedranópolis,SP,261.21,19,122
298352,3537008,Q1760087,Pedregulho,SP,706.55,99,343
298283,3537107,Q786140,Pedreira,SP,109.72,40,108
298231,3537156,Q1761002,Pedrinhas Paulista,SP,152.43,25,44
298030,3537206,Q570464,Pedro de Toledo,SP,670.59,18,53
298180,3537305,Q986508,Penápolis,SP,709.82,231,360
298068,3537404,Q928154,Pereira Barreto,SP,977.13,165,554
298247,3537503,Q1795718,Pereiras,SP,221.87,52,159
298456,3537602,Q912136,Peruíbe,SP,326.36,150,281
297998,3537701,Q1795562,Piacatu,SP,233.23,18,43
298441,3537800,Q1800748,Piedade,SP,746.29,68,838
297958,3537909,Q1800635,Pilar do Sul,SP,680.72,78,338
298189,3538006,Q974642,Pindamonhangaba,SP,729.69,351,1560
298355,3538105,Q1648152,Pindorama,SP,185.7,83,63
298482,3538204,Q1649843,Pinhalzinho,SP,154.95,52,165
298070,3538303,Q1761094,Piquerobi,SP,481.78,39,300
298228,3538501,Q1760068,Piquete,SP,175.78,39,149
298428,3538600,Q1760752,Piracaia,SP,386.81,58,237
298413,3538709,Q330175,Piracicaba,SP,1377.33,565,2616
298248,3538808,Q1795515,Piraju,SP,505.08,134,693
298362,3538907,Q985494,Pirajuí,SP,823.02,125,255
297969,3539004,Q1759848,Pirangi,SP,216.3,61,273
298334,3539103,Q1760867,Pirapora do Bom Jesus,SP,109.02,35,2398
298217,3539202,Q1760765,Pirapozinho,SP,480.24,106,304
298346,3539301,Q1750431,Pirassununga,SP,725.73,464,823
298312,3539400,Q1648432,Piratininga,SP,401.71,129,253
298083,3539509,Q939666,Pitangueiras,SP,430.75,184,243
298350,3539608,Q1795617,Planalto,SP,289.91,5,204
298326,3539707,Q1808246,Platina,SP,327.35,6,152
298340,3539806,Q377601,Poá,SP,17.28,108,544
298518,3539905,Q1760554,Poloni,SP,134.1,30,97
298505,3540002,Q1759694,Pompéia,SP,784.67,111,321
298453,3540101,Q728178,Pongaí,SP,182.1,27,17
